#
#"Frequency / GHz"	"S2,1 [Re]"	"S2,1 [Im]"
#-----------------------------------------
257.83999633789	-0.91775381565094	0.37200275063515
257.95001220703	-0.85892188549042	0.49297478795052
258.05999755859	-0.78421252965927	0.60487687587738
258.17001342773	-0.69499802589417	0.70563322305679
258.27999877930	-0.59292078018188	0.79337286949158
258.39001464844	-0.47986301779747	0.86646479368210
258.50000000000	-0.35791367292404	0.92354816198349
258.60998535156	-0.22932685911655	0.96355879306793
258.72000122070	-0.096482105553150	0.98574858903885
258.82998657227	0.038160555064678	0.98969995975494
258.94000244141	0.17210629582405	0.97533386945724
259.04998779297	0.30287215113640	0.94291144609451
259.16000366211	0.42803376913071	0.89302921295166
259.26998901367	0.54526966810226	0.82660806179047
259.38000488281	0.65240448713303	0.74487626552582
259.48999023438	0.74745064973831	0.64934653043747
259.60000610352	0.82864427566528	0.54178774356842
259.70999145508	0.89447754621506	0.42419224977493
259.82000732422	0.94372802972794	0.29873865842819
259.92999267578	0.97547984123230	0.16775269806385
260.04000854492	0.98914158344269	0.033662095665932
260.14999389648	0.98445695638657	-0.10104749351740
260.26000976562	0.96150976419449	-0.23387773334980
260.36999511719	0.92072147130966	-0.36236456036568
260.48001098633	0.86284476518631	-0.48412346839905
260.58999633789	0.78894895315170	-0.59689354896545
260.70001220703	0.70040071010590	-0.69857949018478
260.80999755859	0.59883892536163	-0.78728985786438
260.92001342773	0.48614445328712	-0.86137282848358
261.02999877930	0.36440661549568	-0.91944622993469
261.14001464844	0.23588298261166	-0.96042388677597
261.25000000000	0.10295987129211	-0.98353564739227
261.35998535156	-0.031892430037260	-0.98834270238876
261.47000122070	-0.16616581380367	-0.97474539279938
261.57998657227	-0.29736000299454	-0.94298613071442
261.69000244141	-0.42302870750427	-0.89364582300186
261.79998779297	-0.54082578420639	-0.82763314247131
261.91000366211	-0.64854925870895	-0.74616831541061
262.01998901367	-0.74418115615845	-0.65076225996017
262.13000488281	-0.82592779397964	-0.54318720102310
262.23999023438	-0.89225202798843	-0.42544531822205
262.35000610352	-0.94190293550491	-0.29973262548447
262.45999145508	-0.97394061088562	-0.16839623451233
262.57000732422	-0.98775362968445	-0.033891834318638
262.67999267578	-0.98307216167450	0.10126168280840
262.79000854492	-0.95997285842896	0.23453098535538
262.89999389648	-0.91887867450714	0.36341455578804
263.01000976562	-0.86055195331573	0.48549053072929
263.11999511719	-0.78607928752899	0.59846341609955
263.23001098633	-0.69685298204422	0.70020622014999
263.33999633789	-0.59454470872879	0.78880190849304
263.45001220703	-0.48107397556305	0.86257970333099
263.55999755859	-0.35857194662094	0.92014753818512
263.67001342773	-0.22934162616730	0.96041804552078
263.77999877930	-0.095814250409603	0.98262989521027
263.89001464844	0.039497353136539	0.98636233806610
264.00000000000	0.17404589056969	0.97154325246811
264.10998535156	0.30529651045799	0.93845087289810
264.22000122070	0.43077850341797	0.88770794868469
264.32998657227	0.54812812805176	0.82027095556259
264.44000244141	0.65513616800308	0.73741054534912
264.54998779297	0.74978834390640	0.64068889617920
264.66000366211	0.83030360937119	0.53192889690399
264.76998901367	0.89516770839691	0.41318002343178
264.88000488281	0.94316154718399	0.28667962551117
264.98999023438	0.97338414192200	0.15481023490429
265.10000610352	0.98526906967163	0.020055012777448
265.20999145508	0.97859513759613	-0.11504922062159
265.32000732422	0.95349007844925	-0.24795967340469
265.42999267578	0.91042828559875	-0.37617540359497
265.54000854492	0.85022127628326	-0.49728387594223
265.64999389648	0.77400290966034	-0.60900640487671
265.76000976562	0.68320691585541	-0.70924091339111
265.86999511719	0.57954138517380	-0.79610055685043
265.98001098633	0.46495601534843	-0.86794948577881
266.08999633789	0.34160566329956	-0.92343324422836
266.20001220703	0.21181070804596	-0.96150439977646
266.30999755859	0.078012906014919	-0.98144167661667
266.42001342773	-0.057269431650639	-0.98286372423172
266.52999877930	-0.19148862361908	-0.96573728322983
266.64001464844	-0.32211500406265	-0.93037682771683
266.75000000000	-0.44668456912041	-0.87744021415710
266.85998535156	-0.56284552812576	-0.80791604518890
266.97000122070	-0.66840046644211	-0.72310656309128
267.07998657227	-0.76135110855103	-0.62460261583328
267.19000244141	-0.83993321657181	-0.51425474882126
267.29998779297	-0.90265196561813	-0.39413964748383
267.41000366211	-0.94830882549286	-0.26652130484581
267.51998901367	-0.97602730989456	-0.13380773365498
267.63000488281	-0.98526817560196	0.0014931512996554
267.73999023438	-0.97584128379822	0.13682124018669
267.85000610352	-0.94790971279144	0.26961070299149
267.95999145508	-0.90198761224747	0.39734220504761
268.07000732422	-0.83893144130707	0.51758754253387
268.17999267578	-0.75992476940155	0.62805718183517
268.29000854492	-0.66645514965057	0.72664511203766
268.39999389648	-0.56028819084167	0.81146734952927
268.51000976562	-0.44343292713165	0.88090139627457
268.61999511719	-0.31810590624809	0.93361389636993
